city,local,total_price,unit_price,layout,area,floor,time
上海,嘉定,725.0,52548,3室2厅,137.97,18.0,2021-03-03
北京,东城,585.0,139886,2室1厅,41.82,5.0,2020-07-26
南京,雨花台,428.0,32672,3室2厅,131.0,18.0,2021-03-16
成都,武侯,76.0,10961,3室1厅,69.34,7.0,2021-03-27
上海,闵行,780.0,74343,2室2厅,104.92,14.0,2021-02-22
苏州,工业园区,929.0,64966,4室2厅,143.0,25.0,2019-05-02
上海,宝山,635.0,64625,3室2厅,98.26,25.0,2021-02-04
成都,天府新区,219.0,25266,3室2厅,86.68,33.0,2021-03-28
成都,青羊,192.0,23851,2室2厅,80.5,19.0,2021-04-03
南京,建邺,460.0,44419,3室1厅,103.56,9.0,2020-08-06
南京,雨花台,185.0,27311,2室2厅,67.74,7.0,2020-07-23
上海,浦东,800.0,100820,2室1厅,79.35,6.0,2021-03-14
上海,徐汇,365.0,82654,1室1厅,44.16,6.0,2021-01-22
上海,长宁,2000.0,141134,3室2厅,141.71,5.0,2021-03-21
南京,鼓楼,370.0,37594,3室1厅,98.42,28.0,2021-03-18
北京,朝阳,1070.0,85993,3室2厅,124.43,21.0,2021-03-06
上海,普陀,410.0,56591,2室1厅,72.45,7.0,2020-12-25
上海,松江,355.0,40684,2室2厅,87.26,18.0,2021-03-28
北京,丰台,278.0,60965,2室1厅,45.6,6.0,2021-03-07
上海,闵行,410.0,46692,2室1厅,87.81,21.0,2021-01-10
南京,鼓楼,190.0,41823,1室1厅,45.43,31.0,2021-01-20
苏州,姑苏,220.0,24700,3室1厅,89.07,34.0,2021-03-23
南京,浦口,188.0,15805,3室2厅,118.95,9.0,2021-03-24
北京,丰台,428.0,48915,2室1厅,87.5,18.0,2021-03-07
南京,鼓楼,550.0,67147,3室1厅,81.91,7.0,2021-03-04
北京,丰台,542.0,53781,3室1厅,100.78,5.0,2020-12-07
成都,高新,150.0,19308,2室1厅,77.69,22.0,2021-03-22
南京,江宁,298.0,33635,2室2厅,88.6,17.0,2020-03-17
南京,雨花台,580.0,47659,3室2厅,121.7,10.0,2021-02-27
南京,浦口,215.0,23839,2室1厅,90.19,26.0,2021-04-03
上海,金山,245.0,27972,2室2厅,87.59,33.0,2021-03-02
南京,鼓楼,370.0,63422,2室2厅,58.34,7.0,2020-04-08
上海,浦东,700.0,59072,3室2厅,118.5,14.0,2021-02-22
南京,鼓楼,523.0,84972,3室1厅,61.55,7.0,2020-11-24
北京,昌平,465.0,47113,2室2厅,98.7,6.0,2020-08-22
南京,浦口,255.0,28652,3室2厅,89.0,11.0,2021-02-27
北京,海淀,690.0,113487,2室1厅,60.8,5.0,2021-03-07
上海,静安,735.0,61440,2室2厅,119.63,17.0,2021-03-08
上海,静安,950.0,66078,4室2厅,143.77,11.0,2020-05-02
上海,闵行,205.0,33646,1室1厅,60.93,6.0,2021-03-25
苏州,昆山,230.0,23000,3室2厅,100.0,26.0,2021-03-31
北京,大兴,272.0,44286,1室1厅,61.42,18.0,2019-10-09
北京,石景山,315.0,50530,2室1厅,62.34,16.0,2021-03-28
南京,浦口,169.8,18853,2室2厅,90.07,6.0,2020-02-22
北京,丰台,246.0,51899,2室0厅,47.4,5.0,2021-02-25
北京,朝阳,1068.0,76985,3室2厅,138.73,21.0,2020-11-26
北京,丰台,830.0,71411,2室2厅,116.23,13.0,2021-03-06
上海,闵行,1460.0,78575,3室2厅,185.81,1.0,2020-12-18
苏州,高新,328.3,38175,2室2厅,86.0,6.0,2021-03-24
北京,朝阳,1110.0,83004,3室1厅,133.73,26.0,2021-02-24
北京,海淀,860.0,120957,3室1厅,71.1,10.0,2021-03-24
南京,江宁,650.0,49668,3室2厅,130.87,33.0,2021-04-03
北京,石景山,629.0,55041,2室1厅,114.28,24.0,2021-03-01
南京,雨花台,235.0,43350,2室1厅,54.21,13.0,2020-11-01
北京,昌平,449.0,46085,2室1厅,97.43,8.0,2021-03-29
苏州,昆山,127.0,13805,2室2厅,92.0,26.0,2021-03-25
南京,鼓楼,488.0,51734,3室2厅,94.33,7.0,2020-09-18
北京,通州,390.0,52195,2室1厅,74.72,18.0,2021-03-24
成都,武侯,63.5,12193,1室1厅,52.08,11.0,2021-03-14
苏州,昆山,220.0,25288,3室2厅,87.0,11.0,2021-03-25
北京,海淀,850.0,112733,3室1厅,75.4,6.0,2021-03-09
上海,浦东,659.0,134326,2室1厅,49.06,6.0,2021-03-24
南京,栖霞,159.0,20451,2室1厅,77.75,27.0,2021-03-08
上海,徐汇,439.0,95622,2室1厅,45.91,6.0,2021-03-20
北京,丰台,405.0,62260,3室1厅,65.05,6.0,2021-03-17
北京,海淀,630.0,91239,2室1厅,69.05,14.0,2021-03-13
北京,东城,555.0,92950,2室1厅,59.71,6.0,2021-02-03
南京,玄武,280.0,74310,1室1厅,37.68,7.0,2020-12-17
上海,闵行,450.0,77748,1室1厅,57.88,11.0,2021-03-10
苏州,吴中,335.0,29558,3室2厅,113.34,31.0,2021-02-23
成都,武侯,240.0,32146,3室1厅,74.66,33.0,2021-02-18
成都,青羊,145.0,16623,2室2厅,87.23,21.0,2021-03-07
北京,石景山,599.0,65123,2室1厅,91.98,27.0,2021-04-03
成都,高新,117.2,16625,2室1厅,70.5,15.0,2021-01-21
上海,浦东,528.0,61885,2室2厅,85.32,11.0,2021-02-24
北京,顺义,234.0,31734,2室1厅,73.74,6.0,2020-06-12
北京,大兴,319.0,38597,2室1厅,82.65,15.0,2020-12-30
南京,江宁,275.0,25393,3室2厅,108.3,5.0,2020-12-19
南京,雨花台,272.0,50065,2室1厅,54.33,6.0,2020-12-15
苏州,高新,191.8,17113,3室1厅,112.08,18.0,2020-08-27
南京,浦口,210.0,26779,2室2厅,78.42,9.0,2021-02-24
成都,温江,239.0,11840,4室2厅,201.86,31.0,2020-09-12
北京,丰台,450.0,68069,1室1厅,66.11,15.0,2021-03-21
北京,西城,1908.0,127455,3室2厅,149.7,14.0,2021-03-11
南京,秦淮,285.0,40357,3室1厅,70.62,5.0,2021-04-03
北京,亦庄开发区,330.0,53192,1室1厅,62.04,12.0,2021-03-26
北京,朝阳,555.0,94824,1室1厅,58.53,26.0,2021-03-29
上海,徐汇,330.0,85626,2室0厅,38.54,5.0,2020-11-29
北京,通州,660.0,49152,3室2厅,134.28,11.0,2021-03-14
北京,通州,255.0,25808,2室1厅,98.81,11.0,2021-03-04
北京,石景山,462.0,50842,2室1厅,90.87,17.0,2021-03-29
成都,锦江,280.0,21335,3室1厅,131.24,24.0,2020-11-15
成都,双流,128.0,16425,2室1厅,77.93,23.0,2020-12-17
南京,秦淮,220.0,36588,2室1厅,60.13,6.0,2020-06-11
苏州,相城,276.8,30120,3室2厅,91.9,27.0,2021-02-28
上海,普陀,418.0,71576,1室1厅,58.4,28.0,2020-12-28
上海,浦东,275.0,90105,1室1厅,30.52,5.0,2021-03-10
成都,武侯,319.0,23163,3室1厅,137.72,18.0,2021-03-22
南京,玄武,210.0,38839,2室1厅,54.07,5.0,2021-03-31
苏州,昆山,340.0,37905,3室2厅,89.7,6.0,2021-03-31
北京,顺义,321.0,35163,2室2厅,91.29,6.0,2021-02-08
上海,普陀,175.0,51441,1室1厅,34.02,5.0,2020-08-20
北京,朝阳,720.0,73552,2室1厅,97.89,12.0,2021-02-27
北京,朝阳,395.0,55385,2室1厅,71.32,6.0,2021-03-13
苏州,工业园区,425.0,44033,2室2厅,96.52,25.0,2021-03-27
北京,大兴,303.0,33224,2室1厅,91.2,8.0,2021-03-17
苏州,相城,215.0,27565,2室1厅,78.0,26.0,2021-04-02
北京,丰台,518.0,48993,2室1厅,105.73,28.0,2020-11-25
北京,石景山,375.0,51007,2室1厅,73.52,12.0,2020-09-17
北京,朝阳,316.0,70741,1室1厅,44.67,14.0,2020-09-21
上海,浦东,338.0,38811,2室2厅,87.09,16.0,2021-03-17
北京,西城,698.0,72588,1室1厅,96.16,24.0,2019-10-18
南京,江宁,233.0,29505,2室1厅,78.97,32.0,2020-12-21
成都,成华,204.0,22305,3室1厅,91.46,33.0,2021-03-17
北京,朝阳,595.0,89126,2室1厅,66.76,14.0,2021-03-21
南京,鼓楼,430.0,72330,2室1厅,59.45,28.0,2020-05-15
北京,丰台,750.0,78403,2室2厅,95.66,5.0,2021-03-30
南京,秦淮,358.0,61895,2室1厅,57.84,27.0,2021-03-30
北京,昌平,182.0,61842,1室0厅,29.43,18.0,2021-03-24
北京,朝阳,399.0,68604,2室1厅,58.16,6.0,2021-03-14
南京,玄武,228.0,66415,1室1厅,34.33,8.0,2021-03-25
北京,海淀,495.0,96492,1室1厅,51.3,16.0,2021-03-25
成都,成华,98.0,17032,2室1厅,57.54,34.0,2021-03-01
上海,松江,550.0,51882,3室2厅,106.01,5.0,2021-01-25
苏州,相城,740.0,36816,3室1厅,201.0,6.0,2020-03-28
苏州,相城,76.0,15834,1室1厅,48.0,20.0,2021-03-13
成都,龙泉驿,150.0,17091,3室1厅,87.77,34.0,2021-03-07
南京,鼓楼,277.0,33398,3室1厅,82.94,10.0,2020-11-08
苏州,相城,264.7,26792,3室2厅,98.8,24.0,2021-03-06
成都,成华,81.5,14922,1室1厅,54.62,33.0,2021-03-08
南京,建邺,202.0,35495,2室1厅,56.91,6.0,2021-03-20
苏州,昆山,167.5,16634,3室2厅,100.7,16.0,2020-12-15
北京,朝阳,450.0,64286,3室1厅,70.0,6.0,2021-03-18
南京,秦淮,418.0,32992,4室2厅,126.7,7.0,2021-03-21
成都,青羊,400.0,30989,3室2厅,129.08,32.0,2021-03-30
南京,浦口,316.0,26551,3室2厅,119.02,11.0,2020-10-07
苏州,吴中,302.0,22378,3室1厅,134.96,6.0,2021-03-03
南京,江宁,350.0,27967,3室2厅,125.15,5.0,2020-10-18
上海,长宁,750.0,95761,2室1厅,78.32,24.0,2021-03-11
北京,海淀,950.0,64931,3室2厅,146.31,12.0,2020-12-09
北京,海淀,665.0,109918,2室1厅,60.5,6.0,2021-04-01
上海,宝山,335.0,44448,2室2厅,75.37,14.0,2020-07-20
成都,龙泉驿,109.0,10090,3室2厅,108.03,6.0,2021-03-19
南京,秦淮,192.0,26656,3室2厅,72.03,7.0,2020-11-18
南京,玄武,230.0,27460,3室1厅,83.76,6.0,2021-03-04
南京,鼓楼,580.0,49145,3室2厅,118.02,6.0,2020-07-17
上海,徐汇,530.0,79354,2室1厅,66.79,18.0,2021-03-28
南京,栖霞,300.0,36965,2室2厅,81.16,33.0,2021-03-16
南京,秦淮,296.0,58452,1室1厅,50.64,31.0,2021-03-04
南京,江宁,180.0,27448,2室1厅,65.58,6.0,2021-03-22
苏州,昆山,136.0,24399,1室2厅,55.74,28.0,2021-03-31
苏州,姑苏,294.8,22677,4室2厅,130.0,5.0,2021-02-02
南京,栖霞,320.0,36261,3室2厅,88.25,18.0,2021-03-25
苏州,昆山,164.0,18427,3室2厅,89.0,30.0,2021-01-17
北京,朝阳,1320.0,88997,3室1厅,148.32,26.0,2021-03-17
上海,普陀,656.0,89252,3室2厅,73.5,7.0,2021-03-31
上海,闵行,338.0,58186,2室1厅,58.09,6.0,2021-02-06
南京,鼓楼,560.0,83670,2室1厅,66.93,6.0,2021-02-06
上海,宝山,410.0,47008,3室2厅,87.22,6.0,2021-01-11
上海,普陀,800.0,68242,3室2厅,117.23,7.0,2021-03-24
上海,静安,216.0,72532,1室0厅,29.78,6.0,2021-01-21
苏州,吴中,269.0,27842,3室2厅,96.62,18.0,2021-01-11
南京,浦口,208.0,24878,2室2厅,83.61,34.0,2020-10-07
苏州,相城,152.0,12731,3室2厅,119.4,12.0,2021-03-07
南京,建邺,293.0,32705,3室1厅,89.59,34.0,2021-03-21
成都,郫都,115.0,13064,2室1厅,88.03,18.0,2021-04-03
苏州,姑苏,155.0,25410,2室1厅,61.0,6.0,2021-03-10
南京,秦淮,392.0,54979,3室1厅,71.3,28.0,2020-12-23
北京,朝阳,359.0,62829,1室1厅,57.14,28.0,2021-03-06
北京,海淀,690.0,114239,3室1厅,60.4,6.0,2021-03-17
成都,青羊,168.0,20144,3室2厅,83.4,7.0,2021-03-22
上海,长宁,600.0,70498,2室1厅,85.11,6.0,2021-03-23
苏州,昆山,125.0,14535,2室2厅,86.0,31.0,2021-03-23
南京,雨花台,298.0,44948,2室1厅,66.3,6.0,2021-03-24
南京,浦口,230.0,25843,3室2厅,89.0,11.0,2020-03-28
成都,武侯,125.0,14192,3室1厅,88.08,16.0,2021-03-26
成都,成华,127.0,18810,2室1厅,67.52,21.0,2021-03-13
北京,门头沟,276.0,31986,2室1厅,86.29,6.0,2021-03-09
南京,雨花台,410.0,41427,3室1厅,98.97,17.0,2021-03-30
苏州,姑苏,283.0,42366,3室1厅,66.8,6.0,2021-02-28
北京,通州,465.0,44613,2室1厅,104.23,32.0,2021-03-07
苏州,姑苏,204.0,22937,3室2厅,88.94,39.0,2020-10-10
南京,江宁,327.0,31404,3室2厅,104.13,16.0,2021-03-31
北京,丰台,260.0,52526,2室1厅,49.5,5.0,2021-03-14
上海,浦东,355.0,62139,2室1厅,57.13,6.0,2021-01-24
南京,浦口,310.0,25200,3室2厅,123.02,6.0,2020-12-26
南京,浦口,320.0,26495,3室2厅,120.78,18.0,2020-12-22
苏州,相城,210.0,23588,3室2厅,89.03,27.0,2020-11-05
成都,崇州,54.8,6850,2室2厅,80.0,18.0,2021-03-18
南京,江宁,252.0,27443,2室1厅,91.83,18.0,2020-11-29
北京,海淀,946.0,86965,3室1厅,108.78,6.0,2021-02-27
北京,朝阳,430.0,72184,2室1厅,59.57,5.0,2021-03-28
南京,建邺,755.0,68086,2室1厅,110.89,18.0,2021-02-19
南京,浦口,208.0,23267,3室2厅,89.4,18.0,2021-03-22
上海,松江,318.0,35224,2室1厅,90.28,23.0,2021-02-22
苏州,昆山,165.0,19728,2室2厅,83.64,35.0,2021-03-28
苏州,工业园区,370.0,42113,2室2厅,87.86,33.0,2019-08-10
成都,锦江,165.0,22202,3室2厅,74.32,34.0,2021-03-31
成都,新都,84.0,10748,2室2厅,78.16,34.0,2021-03-20
上海,虹口,470.0,60968,2室1厅,77.09,20.0,2021-03-21
北京,朝阳,295.0,42668,2室1厅,69.14,28.0,2019-09-18
上海,静安,495.0,81616,2室1厅,60.65,7.0,2021-02-22
苏州,工业园区,679.0,38858,3室2厅,174.74,18.0,2019-02-20
南京,秦淮,306.0,62860,1室1厅,48.68,37.0,2021-02-24
苏州,昆山,168.0,17986,3室2厅,93.41,33.0,2021-02-21
南京,雨花台,290.0,33639,2室1厅,86.21,18.0,2021-03-27
上海,闵行,475.0,72321,2室1厅,65.68,6.0,2021-03-14
南京,江宁,288.0,28333,3室1厅,101.65,11.0,2021-02-24
北京,昌平,379.0,42144,2室1厅,89.93,9.0,2021-04-01
苏州,昆山,166.0,19081,3室2厅,87.0,41.0,2021-02-24
成都,武侯,166.0,20314,2室1厅,81.72,18.0,2021-01-12
上海,宝山,625.0,66810,3室2厅,93.55,32.0,2021-02-26
北京,朝阳,1129.0,44280,4室4厅,254.97,11.0,2020-06-20
上海,松江,220.0,53790,1室1厅,40.9,13.0,2021-03-13
南京,浦口,120.0,17789,2室2厅,67.46,6.0,2021-03-23
上海,黄浦,410.0,119291,1室1厅,34.37,16.0,2021-03-27
南京,鼓楼,515.0,81128,2室1厅,63.48,7.0,2020-12-19
苏州,高新,187.0,21014,3室2厅,88.99,11.0,2021-04-02
上海,徐汇,1420.0,99017,3室1厅,143.41,28.0,2021-03-18
成都,高新西,110.0,12057,3室1厅,91.24,26.0,2021-03-16
南京,秦淮,346.0,51466,1室1厅,67.23,25.0,2021-03-30
北京,丰台,545.0,61243,2室1厅,88.99,15.0,2021-03-22
上海,闵行,505.0,69397,2室1厅,72.77,6.0,2021-03-07
上海,浦东,360.0,38128,3室1厅,94.42,6.0,2021-03-30
苏州,姑苏,255.0,22149,3室1厅,115.13,33.0,2020-12-07
北京,朝阳,728.0,108157,2室1厅,67.31,5.0,2020-06-27
南京,鼓楼,655.0,86755,3室1厅,75.5,7.0,2019-09-20
成都,成华,43.1,11301,1室1厅,38.14,7.0,2020-11-11
成都,金牛,135.0,14946,3室1厅,90.33,18.0,2021-01-11
成都,成华,93.0,19575,1室1厅,47.51,39.0,2020-11-19
南京,鼓楼,170.0,45847,1室1厅,37.08,31.0,2021-03-06
上海,浦东,1320.0,76767,3室2厅,171.95,8.0,2021-02-04
成都,成华,132.0,17502,2室1厅,75.42,20.0,2021-03-21
苏州,吴中,208.0,23559,3室2厅,88.29,26.0,2021-04-03
上海,浦东,269.0,58644,1室1厅,45.87,6.0,2021-03-13
成都,武侯,86.0,10294,2室2厅,83.55,7.0,2020-07-01
苏州,昆山,167.0,17203,2室2厅,97.08,24.0,2020-11-16
苏州,工业园区,588.0,36279,4室3厅,162.08,6.0,2021-02-27
北京,丰台,685.0,64678,2室1厅,105.91,10.0,2018-11-25
成都,都江堰,58.0,6825,2室2厅,84.99,11.0,2020-11-17
上海,浦东,415.0,74574,2室1厅,55.65,6.0,2021-04-02
上海,普陀,450.0,47259,3室1厅,95.22,6.0,2021-01-10
北京,朝阳,298.0,69970,1室1厅,42.59,18.0,2021-03-17
北京,朝阳,426.0,60615,3室1厅,70.28,18.0,2021-03-26
北京,朝阳,1010.0,92848,2室1厅,108.78,16.0,2021-03-22
上海,杨浦,1400.0,103002,3室2厅,135.92,12.0,2021-03-14
南京,浦口,149.0,17266,2室1厅,86.3,32.0,2020-11-29
北京,大兴,680.0,64762,3室1厅,105.0,11.0,2021-03-20
北京,大兴,210.0,32752,1室1厅,64.12,18.0,2021-03-07
南京,浦口,190.0,22649,2室1厅,83.89,11.0,2021-04-03
成都,新都,136.0,12798,4室2厅,106.27,18.0,2020-12-17
南京,浦口,236.0,26517,3室2厅,89.0,11.0,2020-12-22
苏州,工业园区,137.0,29112,1室1厅,47.06,4.0,2021-03-17
上海,闵行,315.0,48944,2室1厅,64.36,6.0,2021-03-29
成都,青羊,155.0,22283,1室1厅,69.56,20.0,2021-03-15
成都,青白江,61.0,7944,2室1厅,76.79,24.0,2021-03-28
南京,浦口,180.0,20455,3室1厅,88.0,28.0,2021-03-20
南京,玄武,182.0,28000,2室1厅,65.0,18.0,2021-03-06
苏州,吴中,226.0,17162,3室2厅,131.69,32.0,2021-03-31
上海,长宁,380.0,78937,2室1厅,48.14,6.0,2021-03-24
上海,静安,290.0,57712,2室0厅,50.25,6.0,2021-03-17
苏州,工业园区,930.0,67617,3室2厅,137.54,15.0,2020-12-31
南京,溧水,89.0,10215,2室1厅,87.13,11.0,2020-11-02
北京,朝阳,264.0,44445,2室1厅,59.4,6.0,2020-08-01
北京,昌平,485.0,32175,3室2厅,150.74,13.0,2021-03-31
上海,普陀,780.0,82436,2室2厅,94.62,6.0,2021-01-16
北京,通州,316.0,34929,2室1厅,90.47,22.0,2020-07-15
上海,浦东,1050.0,88369,3室2厅,118.82,18.0,2020-10-26
南京,江宁,166.0,27727,2室1厅,59.87,11.0,2021-03-31
成都,郫都,81.0,12159,3室1厅,66.62,34.0,2021-02-18
南京,浦口,345.0,24762,3室2厅,139.33,18.0,2021-03-13
成都,天府新区,298.0,25255,3室2厅,118.0,32.0,2021-03-11
成都,双流,158.0,16013,3室1厅,98.67,13.0,2021-03-25
成都,高新,310.0,32770,2室2厅,94.6,22.0,2021-03-26
成都,高新,248.0,18170,3室1厅,136.49,15.0,2020-06-11
成都,成华,128.0,17744,2室2厅,72.14,24.0,2021-02-28
南京,雨花台,109.0,16881,2室1厅,64.57,18.0,2020-12-27
成都,青羊,295.0,31721,3室1厅,93.0,26.0,2021-03-22
成都,龙泉驿,110.0,13466,2室1厅,81.69,33.0,2021-03-26
成都,龙泉驿,137.0,14837,2室2厅,92.34,6.0,2020-04-12
苏州,吴中,229.0,29180,2室1厅,78.48,33.0,2021-03-18
上海,浦东,255.0,37829,2室2厅,67.41,18.0,2021-03-20
苏州,昆山,147.0,15313,3室1厅,96.0,32.0,2021-02-27
苏州,工业园区,329.0,38159,2室1厅,86.22,5.0,2020-04-08
成都,锦江,99.0,16636,2室1厅,59.51,34.0,2021-03-24
成都,龙泉驿,144.0,15568,3室2厅,92.5,34.0,2021-03-13
成都,成华,196.0,22483,3室1厅,87.18,32.0,2021-03-13
上海,宝山,418.0,64817,2室1厅,64.49,6.0,2021-03-25
南京,栖霞,310.0,35112,3室1厅,88.29,17.0,2019-08-18
南京,栖霞,410.0,44087,3室2厅,93.0,11.0,2021-03-22
上海,嘉定,360.0,53636,2室1厅,67.12,29.0,2021-03-19
北京,通州,468.0,50258,2室2厅,93.12,6.0,2020-08-24
北京,西城,625.0,115102,2室1厅,54.3,6.0,2021-03-26
南京,浦口,197.0,22751,3室2厅,86.59,11.0,2021-03-11
苏州,高新,190.0,24406,2室2厅,77.85,18.0,2020-11-23
成都,成华,188.0,24724,3室2厅,76.04,18.0,2021-03-13
苏州,姑苏,415.0,29054,4室2厅,142.84,27.0,2020-08-31
北京,大兴,308.0,46136,2室1厅,66.76,7.0,2021-03-29
南京,玄武,298.0,27652,3室1厅,107.77,17.0,2021-03-07
北京,朝阳,720.0,83995,2室1厅,85.72,27.0,2021-03-13
苏州,工业园区,665.0,47500,3室2厅,140.0,24.0,2020-06-14
成都,天府新区,265.0,24235,3室2厅,109.35,32.0,2021-03-12
南京,秦淮,315.0,65955,1室1厅,47.76,37.0,2021-03-07
南京,浦口,153.0,18957,2室2厅,80.71,6.0,2020-03-01
成都,锦江,245.0,26929,3室1厅,90.98,30.0,2021-03-24
南京,江宁,240.0,26888,2室2厅,89.26,11.0,2021-03-31
苏州,吴中,205.0,22417,3室2厅,91.45,28.0,2021-03-22
成都,都江堰,69.7,7745,3室2厅,90.0,6.0,2021-03-29
北京,顺义,233.0,25996,2室1厅,89.63,16.0,2021-03-21
北京,石景山,331.0,52918,2室1厅,62.55,6.0,2021-03-22
北京,海淀,460.0,99568,1室1厅,46.2,6.0,2021-03-13
南京,秦淮,136.0,38000,1室1厅,35.79,25.0,2020-12-16
成都,高新西,160.0,15038,3室2厅,106.4,18.0,2021-03-19
北京,朝阳,410.0,81350,1室1厅,50.4,21.0,2021-03-28
北京,昌平,375.0,41051,2室1厅,91.35,6.0,2021-04-01
苏州,昆山,193.0,21890,3室2厅,88.17,17.0,2020-05-24
北京,朝阳,1390.0,93843,3室1厅,148.12,21.0,2021-02-27
南京,江宁,270.0,32605,3室2厅,82.81,27.0,2021-02-23
南京,建邺,275.0,41460,2室1厅,66.33,6.0,2021-03-02
北京,朝阳,739.0,56908,3室2厅,129.86,14.0,2020-05-25
上海,青浦,253.0,31558,2室1厅,80.17,6.0,2020-10-03
成都,郫都,97.0,12956,3室2厅,74.87,32.0,2021-01-08
上海,宝山,248.0,49501,2室1厅,50.1,5.0,2021-03-24
苏州,吴中,206.5,23736,2室2厅,87.0,18.0,2020-12-18
北京,通州,315.0,42402,2室2厅,74.29,6.0,2021-03-26
成都,成华,249.0,18123,4室2厅,137.4,18.0,2021-03-26
北京,西城,760.0,86967,2室1厅,87.39,24.0,2019-10-21
南京,鼓楼,210.0,27398,3室1厅,76.65,7.0,2020-11-03
北京,朝阳,900.0,52497,3室1厅,171.44,12.0,2021-03-25
上海,浦东,1200.0,155905,3室2厅,76.97,6.0,2021-01-07
南京,江宁,510.0,38796,4室2厅,131.46,33.0,2019-11-19
苏州,姑苏,278.0,28660,2室1厅,97.0,4.0,2021-03-07
成都,温江,180.0,11459,3室2厅,157.09,6.0,2021-03-25
北京,通州,310.0,39627,2室1厅,78.23,20.0,2021-01-31
南京,秦淮,258.0,34173,3室1厅,75.5,7.0,2021-03-29
苏州,姑苏,78.0,26897,1室1厅,29.0,5.0,2020-11-21
上海,徐汇,780.0,128248,2室1厅,60.82,5.0,2021-01-28
成都,武侯,127.5,17233,2室1厅,73.99,11.0,2020-05-17
苏州,姑苏,280.0,30933,3室1厅,90.52,7.0,2020-10-05
苏州,昆山,194.5,22357,3室2厅,87.0,33.0,2021-03-13
成都,温江,74.0,8920,2室1厅,82.96,17.0,2020-08-01
苏州,姑苏,220.0,26354,3室1厅,83.48,6.0,2021-03-09
苏州,相城,322.0,26078,3室2厅,123.48,30.0,2021-01-20
苏州,相城,203.9,22785,2室2厅,89.49,15.0,2020-06-07
上海,闵行,630.0,47206,4室2厅,133.46,14.0,2020-12-24
苏州,工业园区,328.0,37273,3室2厅,88.0,6.0,2021-02-27
成都,双流,140.0,17792,2室1厅,78.69,22.0,2020-04-30
上海,闵行,649.0,70937,2室2厅,91.49,6.0,2021-02-21
南京,建邺,840.0,66667,4室2厅,126.0,30.0,2021-03-11
成都,青羊,188.0,16061,3室1厅,117.06,18.0,2020-10-31
上海,闵行,626.0,74171,3室1厅,84.4,6.0,2021-02-27
成都,锦江,325.0,31882,3室2厅,101.94,16.0,2021-04-02
北京,海淀,795.0,132722,2室1厅,59.9,6.0,2021-03-15
苏州,高新,230.0,25730,3室2厅,89.39,34.0,2021-02-19
成都,武侯,192.0,19735,3室2厅,97.29,17.0,2021-01-19
成都,青羊,148.0,22408,1室1厅,66.05,20.0,2021-02-23
上海,闵行,250.0,40414,1室1厅,61.86,11.0,2021-04-01
南京,鼓楼,428.0,73947,2室1厅,57.88,6.0,2020-11-21
成都,双流,85.0,12788,2室1厅,66.47,16.0,2021-03-22
上海,浦东,345.0,61795,1室1厅,55.83,6.0,2021-03-06
南京,浦口,172.0,19193,2室1厅,89.62,32.0,2021-03-02
南京,鼓楼,373.0,50196,3室1厅,74.31,7.0,2021-02-28
南京,浦口,158.0,18283,2室2厅,86.42,32.0,2020-09-16
上海,杨浦,362.0,65663,2室1厅,55.13,6.0,2021-03-01
上海,松江,395.0,44417,3室2厅,88.93,16.0,2021-03-07
苏州,吴江,195.0,21977,3室2厅,88.73,27.0,2021-03-20
苏州,昆山,432.0,30423,3室2厅,142.0,16.0,2020-02-22
成都,青羊,245.0,26364,3室2厅,92.93,21.0,2021-04-03
南京,建邺,268.0,46707,3室1厅,57.38,3.0,2021-03-04
南京,浦口,304.98,27571,3室2厅,110.62,23.0,2020-12-28
上海,青浦,508.0,34657,3室2厅,146.58,21.0,2021-03-23
上海,长宁,1880.0,98797,4室3厅,190.29,30.0,2020-12-02
苏州,吴中,185.0,24142,2室2厅,76.63,17.0,2021-03-24
南京,鼓楼,540.0,69472,2室1厅,77.73,7.0,2021-03-08
苏州,吴江,214.0,24488,3室1厅,87.39,34.0,2021-03-20
苏州,姑苏,345.0,39434,2室2厅,87.49,22.0,2021-03-28
北京,朝阳,380.0,62759,2室1厅,60.55,6.0,2020-04-25
成都,龙泉驿,101.6,13714,2室1厅,74.09,11.0,2020-12-27
成都,双流,110.5,12777,3室2厅,86.49,13.0,2020-06-26
成都,天府新区,380.0,18029,4室2厅,210.78,5.0,2021-03-25
上海,金山,195.0,23215,2室1厅,84.0,8.0,2021-02-19
上海,闵行,735.0,69834,3室2厅,105.25,9.0,2021-03-28
北京,大兴,496.0,50857,2室1厅,97.53,17.0,2020-09-05
苏州,吴江,310.0,27051,3室2厅,114.6,34.0,2021-01-17
上海,宝山,998.0,67758,4室2厅,147.29,14.0,2021-01-17
苏州,吴江,158.0,26168,1室1厅,60.38,26.0,2021-03-28
上海,长宁,950.0,79705,2室2厅,119.19,13.0,2020-12-01
北京,门头沟,276.0,31986,2室1厅,86.29,6.0,2021-03-09
成都,双流,150.0,12009,3室2厅,124.91,16.0,2021-03-20
苏州,相城,242.0,26702,3室2厅,90.63,17.0,2020-04-27
北京,朝阳,505.0,87553,2室1厅,57.68,18.0,2021-03-20
上海,静安,348.0,66375,2室1厅,52.43,6.0,2021-02-19
成都,龙泉驿,165.0,18670,2室2厅,88.38,32.0,2021-03-26
苏州,相城,234.0,26522,2室2厅,88.23,24.0,2021-03-04
